cd_clean,female,age_bin,educ_bin,race_bin,population
FL-04,0,65+,college_plus,hispanic,1156
FL-04,0,65+,college_plus,other,967
FL-04,1,18-29,no_college,white,12901
FL-04,1,18-29,no_college,black,7400
FL-04,1,18-29,no_college,hispanic,2064
FL-04,1,18-29,no_college,other,1725
FL-04,1,18-29,some_college,white,10335
FL-04,1,18-29,some_college,black,5928
FL-04,1,18-29,some_college,hispanic,1654
FL-04,1,18-29,some_college,other,1382
FL-04,1,18-29,college_plus,white,7755
FL-04,1,18-29,college_plus,black,4448
FL-04,1,18-29,college_plus,hispanic,1241
FL-04,1,18-29,college_plus,other,1037
FL-04,1,30-44,no_college,white,17748
FL-04,1,30-44,no_college,black,10180
FL-04,1,30-44,no_college,hispanic,2840
FL-04,1,30-44,no_college,other,2374
FL-04,1,30-44,some_college,white,14219
FL-04,1,30-44,some_college,black,8156
FL-04,1,30-44,some_college,hispanic,2275
FL-04,1,30-44,some_college,other,1902
FL-04,1,30-44,college_plus,white,10669
FL-04,1,30-44,college_plus,black,6120
FL-04,1,30-44,college_plus,hispanic,1707
FL-04,1,30-44,college_plus,other,1427
FL-04,1,45-64,no_college,white,23257
FL-04,1,45-64,no_college,black,13340
FL-04,1,45-64,no_college,hispanic,3721
FL-04,1,45-64,no_college,other,3111
FL-04,1,45-64,some_college,white,18632
FL-04,1,45-64,some_college,black,10687
FL-04,1,45-64,some_college,hispanic,2981
FL-04,1,45-64,some_college,other,2492
FL-04,1,45-64,college_plus,white,13981
FL-04,1,45-64,college_plus,black,8019
FL-04,1,45-64,college_plus,hispanic,2237
FL-04,1,45-64,college_plus,other,1870
FL-04,1,65+,no_college,white,15240
FL-04,1,65+,no_college,black,8741
FL-04,1,65+,no_college,hispanic,2438
FL-04,1,65+,no_college,other,2038
FL-04,1,65+,some_college,white,12209
FL-04,1,65+,some_college,black,7003
FL-04,1,65+,some_college,hispanic,1953
FL-04,1,65+,some_college,other,1633
FL-04,1,65+,college_plus,white,9161
FL-04,1,65+,college_plus,black,5255
FL-04,1,65+,college_plus,hispanic,1466
FL-04,1,65+,college_plus,other,1225
FL-05,0,18-29,no_college,white,11674
FL-05,0,18-29,no_college,black,2136
FL-05,0,18-29,no_college,hispanic,2109
FL-05,0,18-29,no_college,other,1911
FL-05,0,18-29,some_college,white,11466
FL-05,0,18-29,some_college,black,2098
FL-05,0,18-29,some_college,hispanic,2072
FL-05,0,18-29,some_college,other,1876
FL-05,0,18-29,college_plus,white,18002
FL-05,0,18-29,college_plus,black,3295
FL-05,0,18-29,college_plus,hispanic,3253
FL-05,0,18-29,college_plus,other,2946
FL-05,0,30-44,no_college,white,14920
FL-05,0,30-44,no_college,black,2730
FL-05,0,30-44,no_college,hispanic,2696
FL-05,0,30-44,no_college,other,2442
FL-05,0,30-44,some_college,white,14653
FL-05,0,30-44,some_college,black,2682
FL-05,0,30-44,some_college,hispanic,2648
FL-05,0,30-44,some_college,other,2398
FL-05,0,30-44,college_plus,white,23007
FL-05,0,30-44,college_plus,black,4211
FL-05,0,30-44,college_plus,hispanic,4157
FL-05,0,30-44,college_plus,other,3765
FL-05,0,45-64,no_college,white,17875
FL-05,0,45-64,no_college,black,3271
FL-05,0,45-64,no_college,hispanic,3230
FL-05,0,45-64,no_college,other,2925
FL-05,0,45-64,some_college,white,17556
FL-05,0,45-64,some_college,black,3213
FL-05,0,45-64,some_college,hispanic,3172
FL-05,0,45-64,some_college,other,2873
FL-05,0,45-64,college_plus,white,27565
FL-05,0,45-64,college_plus,black,5045
FL-05,0,45-64,college_plus,hispanic,4981
FL-05,0,45-64,college_plus,other,4511
FL-05,0,65+,no_college,white,10524
FL-05,0,65+,no_college,black,1926
FL-05,0,65+,no_college,hispanic,1902
FL-05,0,65+,no_college,other,1722
FL-05,0,65+,some_college,white,10336
FL-05,0,65+,some_college,black,1892
FL-05,0,65+,some_college,hispanic,1868
FL-05,0,65+,some_college,other,1692
FL-05,0,65+,college_plus,white,16229
FL-05,0,65+,college_plus,black,2970
FL-05,0,65+,college_plus,hispanic,2933
FL-05,0,65+,college_plus,other,2656
FL-05,1,18-29,no_college,white,11203
FL-05,1,18-29,no_college,black,2050
FL-05,1,18-29,no_college,hispanic,2024
FL-05,1,18-29,no_college,other,1834
FL-05,1,18-29,some_college,white,11004
FL-05,1,18-29,some_college,black,2014
FL-05,1,18-29,some_college,hispanic,1988
FL-05,1,18-29,some_college,other,1801
FL-05,1,18-29,college_plus,white,17276
FL-05,1,18-29,college_plus,black,3162
FL-05,1,18-29,college_plus,hispanic,3122
FL-05,1,18-29,college_plus,other,2827
FL-05,1,30-44,no_college,white,14864
FL-05,1,30-44,no_college,black,2720
FL-05,1,30-44,no_college,hispanic,2686
FL-05,1,30-44,no_college,other,2433
FL-05,1,30-44,some_college,white,14599
FL-05,1,30-44,some_college,black,2672
FL-05,1,30-44,some_college,hispanic,2638
FL-05,1,30-44,some_college,other,2389
FL-05,1,30-44,college_plus,white,22921
FL-05,1,30-44,college_plus,black,4195
FL-05,1,30-44,college_plus,hispanic,4142
FL-05,1,30-44,college_plus,other,3751
FL-05,1,45-64,no_college,white,18431
FL-05,1,45-64,no_college,black,3373
FL-05,1,45-64,no_college,hispanic,3330
FL-05,1,45-64,no_college,other,3016
FL-05,1,45-64,some_college,white,18102
FL-05,1,45-64,some_college,black,3313
FL-05,1,45-64,some_college,hispanic,3271
FL-05,1,45-64,some_college,other,2963
FL-05,1,45-64,college_plus,white,28422
FL-05,1,45-64,college_plus,black,5201
FL-05,1,45-64,college_plus,hispanic,5136
FL-05,1,45-64,college_plus,other,4651
FL-05,1,65+,no_college,white,13216
FL-05,1,65+,no_college,black,2419
FL-05,1,65+,no_college,hispanic,2388
FL-05,1,65+,no_college,other,2163
FL-05,1,65+,some_college,white,12981
FL-05,1,65+,some_college,black,2376
FL-05,1,65+,some_college,hispanic,2346
FL-05,1,65+,some_college,other,2124
FL-05,1,65+,college_plus,white,20381
FL-05,1,65+,college_plus,black,3730
FL-05,1,65+,college_plus,hispanic,3683
FL-05,1,65+,college_plus,other,3335
FL-06,0,18-29,no_college,white,16310
FL-06,0,18-29,no_college,black,2537
FL-06,0,18-29,no_college,hispanic,2679
FL-06,0,18-29,no_college,other,1164
FL-06,0,18-29,some_college,white,12207
FL-06,0,18-29,some_college,black,1899
FL-06,0,18-29,some_college,hispanic,2005
FL-06,0,18-29,some_college,other,872
FL-06,0,18-29,college_plus,white,8841
FL-06,0,18-29,college_plus,black,1375
FL-06,0,18-29,college_plus,hispanic,1452
FL-06,0,18-29,college_plus,other,631
FL-06,0,30-44,no_college,white,18896
FL-06,0,30-44,no_college,black,2939
FL-06,0,30-44,no_college,hispanic,3104
FL-06,0,30-44,no_college,other,1349
FL-06,0,30-44,some_college,white,14143
FL-06,0,30-44,some_college,black,2200
FL-06,0,30-44,some_college,hispanic,2323
FL-06,0,30-44,some_college,other,1010
FL-06,0,30-44,college_plus,white,10243
FL-06,0,30-44,college_plus,black,1593
FL-06,0,30-44,college_plus,hispanic,1683
FL-06,0,30-44,college_plus,other,731
FL-06,0,45-64,no_college,white,30668
FL-06,0,45-64,no_college,black,4770
FL-06,0,45-64,no_college,hispanic,5038
FL-06,0,45-64,no_college,other,2190
FL-06,0,45-64,some_college,white,22954
FL-06,0,45-64,some_college,black,3570
FL-06,0,45-64,some_college,hispanic,3770
FL-06,0,45-64,some_college,other,1639
FL-06,0,45-64,college_plus,white,16624
FL-06,0,45-64,college_plus,black,2586
FL-06,0,45-64,college_plus,hispanic,2731
FL-06,0,45-64,college_plus,other,1187
FL-06,0,65+,no_college,white,30813
FL-06,0,65+,no_college,black,4793
FL-06,0,65+,no_college,hispanic,5061
FL-06,0,65+,no_college,other,2200
FL-06,0,65+,some_college,white,23062
FL-06,0,65+,some_college,black,3587
FL-06,0,65+,some_college,hispanic,3788
FL-06,0,65+,some_college,other,1647
FL-06,0,65+,college_plus,white,16702
FL-06,0,65+,college_plus,black,2598
FL-06,0,65+,college_plus,hispanic,2744
FL-06,0,65+,college_plus,other,1192
FL-06,1,18-29,no_college,white,15119
FL-06,1,18-29,no_college,black,2352
FL-06,1,18-29,no_college,hispanic,2484
FL-06,1,18-29,no_college,other,1079
FL-06,1,18-29,some_college,white,11316
FL-06,1,18-29,some_college,black,1760
FL-06,1,18-29,some_college,hispanic,1859
FL-06,1,18-29,some_college,other,808
FL-06,1,18-29,college_plus,white,8196
FL-06,1,18-29,college_plus,black,1275
FL-06,1,18-29,college_plus,hispanic,1346
FL-06,1,18-29,college_plus,other,585
FL-06,1,30-44,no_college,white,19085
FL-06,1,30-44,no_college,black,2969
FL-06,1,30-44,no_college,hispanic,3135
FL-06,1,30-44,no_college,other,1363
FL-06,1,30-44,some_college,white,14284
FL-06,1,30-44,some_college,black,2222
FL-06,1,30-44,some_college,hispanic,2346
FL-06,1,30-44,some_college,other,1020
FL-06,1,30-44,college_plus,white,10345
FL-06,1,30-44,college_plus,black,1609
FL-06,1,30-44,college_plus,hispanic,1699
FL-06,1,30-44,college_plus,other,739
FL-06,1,45-64,no_college,white,34242
FL-06,1,45-64,no_college,black,5326
FL-06,1,45-64,no_college,hispanic,5625
FL-06,1,45-64,no_college,other,2445
FL-06,1,45-64,some_college,white,25629
FL-06,1,45-64,some_college,black,3986
FL-06,1,45-64,some_college,hispanic,4210
FL-06,1,45-64,some_college,other,1830
FL-06,1,45-64,college_plus,white,18561
FL-06,1,45-64,college_plus,black,2887
FL-06,1,45-64,college_plus,hispanic,3049
FL-06,1,45-64,college_plus,other,1325
FL-06,1,65+,no_college,white,35877
FL-06,1,65+,no_college,black,5580
FL-06,1,65+,no_college,hispanic,5893
FL-06,1,65+,no_college,other,2561
FL-06,1,65+,some_college,white,26852
FL-06,1,65+,some_college,black,4177
FL-06,1,65+,some_college,hispanic,4411
FL-06,1,65+,some_college,other,1917
FL-06,1,65+,college_plus,white,19447
FL-06,1,65+,college_plus,black,3025
FL-06,1,65+,college_plus,hispanic,3194
FL-06,1,65+,college_plus,other,1388
FL-07,0,18-29,no_college,white,11362
FL-07,0,18-29,no_college,black,1660
FL-07,0,18-29,no_college,hispanic,3806
FL-07,0,18-29,no_college,other,1310
FL-07,0,18-29,some_college,white,11644
FL-07,0,18-29,some_college,black,1701
FL-07,0,18-29,some_college,hispanic,3900
FL-07,0,18-29,some_college,other,1343
FL-07,0,18-29,college_plus,white,12527
FL-07,0,18-29,college_plus,black,1831
FL-07,0,18-29,college_plus,hispanic,4196
FL-07,0,18-29,college_plus,other,1445
FL-07,0,30-44,no_college,white,15298
FL-07,0,30-44,no_college,black,2235
FL-07,0,30-44,no_college,hispanic,5125
FL-07,0,30-44,no_college,other,1764
FL-07,0,30-44,some_college,white,15677
FL-07,0,30-44,some_college,black,2291
FL-07,0,30-44,some_college,hispanic,5252
FL-07,0,30-44,some_college,other,1808
FL-07,0,30-44,college_plus,white,16867
FL-07,0,30-44,college_plus,black,2465
FL-07,0,30-44,college_plus,hispanic,5650
FL-07,0,30-44,college_plus,other,1945
FL-07,0,45-64,no_college,white,20114
FL-07,0,45-64,no_college,black,2939
FL-07,0,45-64,no_college,hispanic,6738
FL-07,0,45-64,no_college,other,2320
FL-07,0,45-64,some_college,white,20613
FL-07,0,45-64,some_college,black,3012
FL-07,0,45-64,some_college,hispanic,6905
FL-07,0,45-64,some_college,other,2377
FL-07,0,45-64,college_plus,white,22176
FL-07,0,45-64,college_plus,black,3241
FL-07,0,45-64,college_plus,hispanic,7429
FL-07,0,45-64,college_plus,other,2557
FL-07,0,65+,no_college,white,13568
FL-07,0,65+,no_college,black,1983
FL-07,0,65+,no_college,hispanic,4545
FL-07,0,65+,no_college,other,1565
FL-07,0,65+,some_college,white,13904
FL-07,0,65+,some_college,black,2032
FL-07,0,65+,some_college,hispanic,4657
FL-07,0,65+,some_college,other,1603
FL-07,0,65+,college_plus,white,14959
FL-07,0,65+,college_plus,black,2186
FL-07,0,65+,college_plus,hispanic,5011
FL-07,0,65+,college_plus,other,1725
FL-07,1,18-29,no_college,white,10852
FL-07,1,18-29,no_college,black,1586
FL-07,1,18-29,no_college,hispanic,3635
FL-07,1,18-29,no_college,other,1251
FL-07,1,18-29,some_college,white,11121
FL-07,1,18-29,some_college,black,1625
FL-07,1,18-29,some_college,hispanic,3725
FL-07,1,18-29,some_college,other,1282
FL-07,1,18-29,college_plus,white,11965
FL-07,1,18-29,college_plus,black,1748
FL-07,1,18-29,college_plus,hispanic,4008
FL-07,1,18-29,college_plus,other,1380
FL-07,1,30-44,no_college,white,15183
FL-07,1,30-44,no_college,black,2219
FL-07,1,30-44,no_college,hispanic,5086
FL-07,1,30-44,no_college,other,1751
FL-07,1,30-44,some_college,white,15559
FL-07,1,30-44,some_college,black,2274
FL-07,1,30-44,some_college,hispanic,5212
FL-07,1,30-44,some_college,other,1794
FL-07,1,30-44,college_plus,white,16739
FL-07,1,30-44,college_plus,black,2446
FL-07,1,30-44,college_plus,hispanic,5607
FL-07,1,30-44,college_plus,other,1930
FL-07,1,45-64,no_college,white,21429
FL-07,1,45-64,no_college,black,3131
FL-07,1,45-64,no_college,hispanic,7178
FL-07,1,45-64,no_college,other,2471
FL-07,1,45-64,some_college,white,21960
FL-07,1,45-64,some_college,black,3209
FL-07,1,45-64,some_college,hispanic,7356
FL-07,1,45-64,some_college,other,2532
FL-07,1,45-64,college_plus,white,23626
FL-07,1,45-64,college_plus,black,3452
FL-07,1,45-64,college_plus,hispanic,7914
FL-07,1,45-64,college_plus,other,2724
FL-07,1,65+,no_college,white,16493
FL-07,1,65+,no_college,black,2410
FL-07,1,65+,no_college,hispanic,5525
FL-07,1,65+,no_college,other,1902
FL-07,1,65+,some_college,white,16902
FL-07,1,65+,some_college,black,2470
FL-07,1,65+,some_college,hispanic,5662
FL-07,1,65+,some_college,other,1949
FL-07,1,65+,college_plus,white,18184
FL-07,1,65+,college_plus,black,2657
FL-07,1,65+,college_plus,hispanic,6091
FL-07,1,65+,college_plus,other,2097
FL-08,0,18-29,no_college,white,12482
FL-08,0,18-29,no_college,black,1552
FL-08,0,18-29,no_college,hispanic,2024
FL-08,0,18-29,no_college,other,1198
FL-08,0,18-29,some_college,white,12264
FL-08,0,18-29,some_college,black,1525
FL-08,0,18-29,some_college,hispanic,1989
FL-08,0,18-29,some_college,other,1177
FL-08,0,18-29,college_plus,white,12128
FL-08,0,18-29,college_plus,black,1508
FL-08,0,18-29,college_plus,hispanic,1967
FL-08,0,18-29,college_plus,other,1164
FL-08,0,30-44,no_college,white,15204
FL-08,0,30-44,no_college,black,1891
FL-08,0,30-44,no_college,hispanic,2466
FL-08,0,30-44,no_college,other,1460
FL-08,0,30-44,some_college,white,14939
FL-08,0,30-44,some_college,black,1858
FL-08,0,30-44,some_college,hispanic,2423
FL-08,0,30-44,some_college,other,1434
FL-08,0,30-44,college_plus,white,14773
FL-08,0,30-44,college_plus,black,1837
FL-08,0,30-44,college_plus,hispanic,2396
FL-08,0,30-44,college_plus,other,1418
FL-08,0,45-64,no_college,white,25607
FL-08,0,45-64,no_college,black,3185
FL-08,0,45-64,no_college,hispanic,4153
FL-08,0,45-64,no_college,other,2458
FL-08,0,45-64,some_college,white,25160
FL-08,0,45-64,some_college,black,3129
FL-08,0,45-64,some_college,hispanic,4080
FL-08,0,45-64,some_college,other,2415
FL-08,0,45-64,college_plus,white,24880
FL-08,0,45-64,college_plus,black,3095
FL-08,0,45-64,college_plus,hispanic,4035
FL-08,0,45-64,college_plus,other,2388
FL-08,0,65+,no_college,white,22670
FL-08,0,65+,no_college,black,2820
FL-08,0,65+,no_college,hispanic,3677
FL-08,0,65+,no_college,other,2176
FL-08,0,65+,some_college,white,22274
FL-08,0,65+,some_college,black,2770
FL-08,0,65+,some_college,hispanic,3612
FL-08,0,65+,some_college,other,2138
FL-08,0,65+,college_plus,white,22027
FL-08,0,65+,college_plus,black,2740
FL-08,0,65+,college_plus,hispanic,3572
FL-08,0,65+,college_plus,other,2114
FL-08,1,18-29,no_college,white,11163
FL-08,1,18-29,no_college,black,1388
FL-08,1,18-29,no_college,hispanic,1810
FL-08,1,18-29,no_college,other,1072
FL-08,1,18-29,some_college,white,10968
FL-08,1,18-29,some_college,black,1364
FL-08,1,18-29,some_college,hispanic,1779
FL-08,1,18-29,some_college,other,1053
FL-08,1,18-29,college_plus,white,10846
FL-08,1,18-29,college_plus,black,1349
FL-08,1,18-29,college_plus,hispanic,1759
FL-08,1,18-29,college_plus,other,1041
FL-08,1,30-44,no_college,white,15121
FL-08,1,30-44,no_college,black,1881
FL-08,1,30-44,no_college,hispanic,2452
FL-08,1,30-44,no_college,other,1452
FL-08,1,30-44,some_college,white,14857
FL-08,1,30-44,some_college,black,1848
FL-08,1,30-44,some_college,hispanic,2410
FL-08,1,30-44,some_college,other,1426
FL-08,1,30-44,college_plus,white,14692
FL-08,1,30-44,college_plus,black,1827
FL-08,1,30-44,college_plus,hispanic,2383
FL-08,1,30-44,college_plus,other,1410
FL-08,1,45-64,no_college,white,27321
FL-08,1,45-64,no_college,black,3398
FL-08,1,45-64,no_college,hispanic,4431
FL-08,1,45-64,no_college,other,2623
FL-08,1,45-64,some_college,white,26844
FL-08,1,45-64,some_college,black,3339
FL-08,1,45-64,some_college,hispanic,4354
FL-08,1,45-64,some_college,other,2577
FL-08,1,45-64,college_plus,white,26545
FL-08,1,45-64,college_plus,black,3302
FL-08,1,45-64,college_plus,hispanic,4305
FL-08,1,45-64,college_plus,other,2548
FL-08,1,65+,no_college,white,26682
FL-08,1,65+,no_college,black,3319
FL-08,1,65+,no_college,hispanic,4327
FL-08,1,65+,no_college,other,2561
FL-08,1,65+,some_college,white,26216
FL-08,1,65+,some_college,black,3261
FL-08,1,65+,some_college,hispanic,4252
FL-08,1,65+,some_college,other,2517
FL-08,1,65+,college_plus,white,25925
FL-08,1,65+,college_plus,black,3224
FL-08,1,65+,college_plus,hispanic,4205
FL-08,1,65+,college_plus,other,2489
FL-09,0,18-29,no_college,white,7001
FL-09,0,18-29,no_college,black,2176
FL-09,0,18-29,no_college,hispanic,12356
FL-09,0,18-29,no_college,other,1725
FL-09,0,18-29,some_college,white,5660
FL-09,0,18-29,some_college,black,1759
FL-09,0,18-29,some_college,hispanic,9989
FL-09,0,18-29,some_college,other,1395
FL-09,0,18-29,college_plus,white,5781
FL-09,0,18-29,college_plus,black,1796
FL-09,0,18-29,college_plus,hispanic,10202
FL-09,0,18-29,college_plus,other,1424
FL-09,0,30-44,no_college,white,9803
FL-09,0,30-44,no_college,black,3046
FL-09,0,30-44,no_college,hispanic,17301
FL-09,0,30-44,no_college,other,2415
FL-09,0,30-44,some_college,white,7925
FL-09,0,30-44,some_college,black,2463
FL-09,0,30-44,some_college,hispanic,13987
FL-09,0,30-44,some_college,other,1953
FL-09,0,30-44,college_plus,white,8094
FL-09,0,30-44,college_plus,black,2515
FL-09,0,30-44,college_plus,hispanic,14285
FL-09,0,30-44,college_plus,other,1994
FL-09,0,45-64,no_college,white,10626
FL-09,0,45-64,no_college,black,3302
FL-09,0,45-64,no_college,hispanic,18754
FL-09,0,45-64,no_college,other,2618
FL-09,0,45-64,some_college,white,8591
FL-09,0,45-64,some_college,black,2670
FL-09,0,45-64,some_college,hispanic,15161
FL-09,0,45-64,some_college,other,2117
FL-09,0,45-64,college_plus,white,8774
FL-09,0,45-64,college_plus,black,2727
FL-09,0,45-64,college_plus,hispanic,15485
FL-09,0,45-64,college_plus,other,2162
FL-09,0,65+,no_college,white,5288
FL-09,0,65+,no_college,black,1643
FL-09,0,65+,no_college,hispanic,9333
FL-09,0,65+,no_college,other,1303
FL-09,0,65+,some_college,white,4275
FL-09,0,65+,some_college,black,1329
FL-09,0,65+,some_college,hispanic,7545
FL-09,0,65+,some_college,other,1053
FL-09,0,65+,college_plus,white,4366
FL-09,0,65+,college_plus,black,1357
FL-09,0,65+,college_plus,hispanic,7706
FL-09,0,65+,college_plus,other,1076
FL-09,1,18-29,no_college,white,6995
FL-09,1,18-29,no_college,black,2174
FL-09,1,18-29,no_college,hispanic,12346
FL-09,1,18-29,no_college,other,1724
FL-09,1,18-29,some_college,white,5655
FL-09,1,18-29,some_college,black,1757
FL-09,1,18-29,some_college,hispanic,9981
FL-09,1,18-29,some_college,other,1393
FL-09,1,18-29,college_plus,white,5776
FL-09,1,18-29,college_plus,black,1795
FL-09,1,18-29,college_plus,hispanic,10193
FL-09,1,18-29,college_plus,other,1423
FL-09,1,30-44,no_college,white,9624
FL-09,1,30-44,no_college,black,2991
FL-09,1,30-44,no_college,hispanic,16984
FL-09,1,30-44,no_college,other,2371
FL-09,1,30-44,some_college,white,7780
FL-09,1,30-44,some_college,black,2418
FL-09,1,30-44,some_college,hispanic,13731
FL-09,1,30-44,some_college,other,1917
FL-09,1,30-44,college_plus,white,7946
FL-09,1,30-44,college_plus,black,2469
FL-09,1,30-44,college_plus,hispanic,14024
FL-09,1,30-44,college_plus,other,1958
